x,y
1.376851758304744600e-01,1.256413144017480166e+00
5.639399825952249312e-01,1.809851661220947205e+00
4.439282977773044703e-01,1.690784261987153814e+00
3.573057356291864384e-01,1.586944082544858858e+00
8.570392922835843308e-01,1.979562236049221546e+00
7.342224830553409909e-01,1.929362311486731540e+00
8.495592710911912260e-01,1.977367587085386180e+00
-9.159021102732032293e-01,-1.670680896149313366e+00
-2.123625771565209597e-01,5.301769815103987149e-01
1.669660221574931214e-01,1.306054391759889688e+00
-7.627090294655469727e-02,8.416409434706078052e-01
3.587026636581998051e-01,1.588737726400911932e+00
9.748315646713439087e-01,1.999366549863107245e+00
-6.929107607152631410e-01,-8.659468437455308809e-01
-3.336088794697209536e-01,2.214873565995152949e-01
9.062504590113729108e-01,1.991211023564421811e+00
-1.463134324380015450e-01,6.859655146122072278e-01
-1.658418327700670325e-01,6.408128209633310313e-01
7.424212867522728132e-01,1.933653206481645181e+00
-9.165509751453397858e-01,-1.673167640330552874e+00
-7.609595036226068920e-01,-1.100978373398778132e+00
-7.466171600223605598e-01,-1.050671503684576180e+00
9.790180025413053322e-01,1.999559755782643222e+00
-8.212263957907162126e-01,-1.316865584724842497e+00
-1.950543109665814345e-01,5.718451938401892809e-01
7.822619638714596313e-01,1.952590147622886407e+00
-2.315251586783160231e-01,4.833457835423485283e-01
-9.523930376236060535e-01,-1.811838573361131743e+00
-1.612041736520695157e-01,6.516048670930143505e-01
-8.324031395934887723e-01,-1.357701265992074635e+00
1.820913601750631106e-01,1.331025456899721737e+00
-6.479389747451191894e-02,8.662139559010385570e-01
-2.872538326346727455e-01,3.429775703673459408e-01
6.984191481269048651e-01,1.909048989783498129e+00
8.207091317194934454e-01,1.967854784551222203e+00
-9.282348734844347860e-03,9.813491405322760652e-01
-1.049099201606660259e-01,7.791740683305505843e-01
8.350110436254984947e-01,1.972778644274452819e+00
7.570284876264063989e-01,1.940964844174888793e+00
6.933470590192116756e-01,1.905963973787833110e+00
2.889391378950978417e-01,1.494392450382633353e+00
6.366222919749464637e-02,1.123271578968594975e+00
9.297274039624343622e-01,1.995061762246141068e+00
-4.155463690709348956e-01,-3.771522989907433177e-03
-3.878845277113118772e-01,7.377653773954878647e-02
-7.971376206731499714e-01,-1.229703627638750518e+00
-1.935239886802326836e-01,5.755004884448278180e-01
3.676210131595047947e-02,1.072172750538736841e+00
-7.921406976242038045e-01,-1.211768280080967930e+00
-3.309218308693786526e-01,2.286470801153010490e-01
-1.551368488244317945e-01,6.656588604879618565e-01
9.787669887717067585e-01,1.999549159234179196e+00
9.541908836030439378e-01,1.997901524854930111e+00
-7.686375925505968265e-01,-1.128078933783170923e+00
-1.767195204497939987e-01,6.153311701924067956e-01
5.713417813425005765e-01,1.816252131577379414e+00
2.285242159378371163e-01,1.404825114605670944e+00
4.109908253124683331e-01,1.653068192133912762e+00
7.156732554937343949e-01,1.919158302358468848e+00
-2.877368946156988461e-01,3.417336902455165304e-01
4.006275798684366674e-01,1.640752701985632722e+00
2.794700885466341322e-01,1.480836646701004788e+00
-8.685252471355371373e-01,-1.491386599182920047e+00
3.294956835080675717e-01,1.550423961565686515e+00
-8.980232069494733516e-01,-1.602492094118763255e+00
-5.405247524334344522e-01,-3.732165128600944959e-01
-7.793433565291303378e-01,-1.166062780424351963e+00
-5.364185229771647467e-01,-3.605818777473325243e-01
9.015546565662446721e-01,1.990308514356209812e+00
7.213838007174209199e-01,1.922373013497330252e+00
-4.143276052551241317e-01,-3.225749866942184685e-04
9.069560794762379086e-01,1.991342828853567948e+00
-7.573116798217376378e-01,-1.088144340037897173e+00
-6.389234849516447490e-01,-6.860701895260441496e-01
-9.076238065380115572e-02,8.102374289504521432e-01
-8.904673865137144873e-01,-1.573866939471993964e+00
-1.781673598907838052e-01,6.119216720879803173e-01
1.398601514947317437e-01,1.260159441013334103e+00
5.573512914504599181e-01,1.804062120819424297e+00
5.299553547596289604e-01,1.779058031480853730e+00
9.987385750762647341e-01,1.999998408807161621e+00
5.796602930943572929e-02,1.112571998064969092e+00
6.632730973281819598e-01,1.886614993017043940e+00
4.465222708417670994e-01,1.693662403325845833e+00
5.376196876530305868e-01,1.786204446753918873e+00
-4.133385947924483883e-01,2.474016470107393006e-03
1.325842050363177371e-01,1.247589838647523042e+00
6.166017029543862105e-01,1.853005745822523309e+00
9.044462788301510514e-02,1.172709025053133125e+00
7.101125128690441990e-01,1.915965244804899825e+00
8.169602027218614282e-03,1.016272461657154125e+00
-4.963412953980570474e-01,-2.390372723135354149e-01
-7.769983284467800733e-01,-1.157723059302650626e+00
-4.845578370259138179e-01,-2.039119714750596835e-01
2.360404514437151047e-01,1.416365808169677276e+00
-7.919936934519999916e-02,8.353287212049226307e-01
4.811147366022185956e-01,1.730758083428614924e+00
-2.461798492660642879e-01,4.470357832832093092e-01
5.407275181814357179e-01,1.789068787444216602e+00
-3.580762145344817959e-01,1.556289955156921756e-01
9.528005421063063807e-01,1.997772211174541290e+00
-4.024605329732291459e-01,3.310445345244603099e-02
7.276239817150897959e-01,1.925811304663258117e+00
-1.403751891522544426e-01,6.995444279659599474e-01
-5.101194121325229869e-01,-2.804606388994768107e-01
9.157338032908015624e-01,1.992899208092166585e+00
-2.166801056015523752e-01,5.196895206333953521e-01
4.395953704515658256e-01,1.685946651180682210e+00
-6.681015069833435849e-01,-7.825626376001018070e-01
9.283619134419096586e-01,1.994867984554295592e+00
-7.226997500833114429e-01,-9.676944289371036678e-01
7.508285946218327123e-01,1.937913610741869075e+00
-9.704893836811201435e-01,-1.882828411200000662e+00
-3.662553447593155376e-01,1.333463329166038325e-01
-4.798930062149064923e-02,9.017184257828788629e-01
4.333749034133467237e-01,1.678935999918165889e+00
3.958054696509043513e-01,1.634948969496235804e+00
-4.458569520990636192e-01,-9.050232593319396113e-02
-8.503306308441538341e-01,-1.423723443440124248e+00
-8.056695745867241687e-01,-1.260442612588201339e+00
-9.999652016765900875e-01,-1.999860807917283712e+00
5.290590652766782309e-01,1.778214636001923976e+00
-7.286769024149071239e-01,-9.883238329427983526e-01
6.290640725020220092e-01,1.862406537691214892e+00
-4.460281258602993848e-01,-9.099734077904983454e-02
-6.488195695193046397e-01,-7.186059728298250793e-01
-7.221906052055970804e-02,8.503462862564082902e-01
4.756116848525784313e-01,1.725016894936848511e+00
6.936466759094859214e-01,1.906147640818692368e+00
4.224194274091463974e-02,1.082699503755302661e+00
-4.200667538194846617e-01,-1.658958530340884363e-02
-1.515273162673917984e-01,6.739848398900182280e-01
9.097437352142132561e-01,1.991853806666918025e+00
6.030599815268022912e-01,1.842438621734497461e+00
-2.353973063449095182e-01,4.737934954757417882e-01
3.920770157461175298e-01,1.630429645215853762e+00
-1.487462017079894672e-01,6.803821640614671207e-01
5.582828302086644268e-01,1.804885941911532399e+00
-4.286250172497452215e-01,-4.096943991183482625e-02
-1.701242157153566303e-01,6.308093197965215504e-01
2.393692054713216777e-01,1.421440794414671638e+00
-6.914099704976457428e-01,-8.608676882988468559e-01
4.581091978785827301e-01,1.706354358576207098e+00
3.330303516842669787e-01,1.555151488225587464e+00
9.725816260339186226e-01,1.999248232769056166e+00
4.440625895944123602e-01,1.690933595711529236e+00
2.479540128850066250e-01,1.434426833264235146e+00
1.749950179594688127e-01,1.319366779608302842e+00
3.025704176933903256e-01,1.513591977723627968e+00
9.169518301584809183e-01,1.993103001485974080e+00
-7.800073027070952847e-01,-1.168425997690588858e+00
7.760912027448754191e-01,1.949864850511763503e+00
-3.563388530760505102e-01,1.603449156363438710e-01
-9.908833334558657668e-01,-1.963616447432340095e+00
-5.303156982978958212e-01,-3.418661364569764993e-01
5.126864778299911052e-02,1.099908821320501051e+00
1.071177498661906036e-01,1.202761287395985423e+00
9.458056068059872423e-02,1.180215638902541109e+00
1.813042784810603436e-01,1.329737315566582811e+00
-9.356544849015573373e-01,-1.746758284919513127e+00
9.984493013128212802e-01,1.999997595333581568e+00
-1.472371667351650704e-01,6.838468832614710280e-01
-6.809025572076907729e-01,-8.254334068273541103e-01
-5.541645734438995774e-01,-4.154275213480583262e-01
4.433465780814871415e-01,1.690136967866409989e+00
-3.335186427792280472e-01,2.217280293602455765e-01
1.254879408285198839e-01,1.235228658363657583e+00
9.058895584368904519e-01,1.991143224788796573e+00
-6.933113896305775903e-02,8.565309152439696261e-01
1.206803354884169455e-01,1.226796927603237108e+00
-3.795050787541964787e-01,9.696573769137817322e-02
4.561694528332167486e-01,1.704248335968277184e+00
4.413202937764679756e-01,1.687876985853987932e+00
-2.125685953868043931e-01,5.296774014816723053e-01
-2.460045160393120600e-01,4.474727460096397103e-01
3.497156944561066183e-01,1.577130321963296389e+00
3.492280403295322522e-01,1.576495856506659132e+00
6.951836851412354079e-01,1.907087014195922414e+00
9.396000057909963399e-01,1.996351840699552405e+00
-4.056508396972415831e-01,2.414571685843963644e-02
-3.194986022404957549e-01,2.589234386853779823e-01
-2.750820099427486731e-01,3.741658679203601623e-01
1.476212579840134875e-01,1.273450480159244336e+00
-4.244740083731322056e-01,-2.912620053061831804e-02
1.910440790961416280e-01,1.345590318034590505e+00
6.272674730856220293e-02,1.121518849789212124e+00
-6.134001859076254615e-01,-6.030601598867604274e-01
5.535365355433961021e-01,1.800670374905406712e+00
5.331363659681007672e-01,1.782038347218528829e+00
-8.149306378569503018e-01,-1.293973220231836585e+00
1.803277415895248037e-01,1.328137388792271167e+00
2.757615475092507484e-01,1.475478663933804668e+00
-7.996222122426523971e-01,-1.238640106797138207e+00
-5.632803245837145756e-01,-4.438453732305639998e-01
4.619494255913438874e-01,1.710501579378515213e+00
-5.387949090158807852e-01,-3.678897720131928395e-01
-6.181133560359575174e-01,-6.182908329819494231e-01
-8.014544902634666013e-01,-1.245238280490406302e+00
5.529711313226615133e-02,1.107536455543769671e+00
9.879208026394961095e-01,1.999854092991125931e+00
-3.581265480055106920e-02,9.270921441550343811e-01
5.901148271301548398e-01,1.831994145061457191e+00
6.621679718924864400e-01,1.885869520784764219e+00
3.549276400038170465e-02,1.069725791704376539e+00
-6.760667653215639561e-01,-8.091998018154905603e-01
-7.070526231351217383e-01,-9.140286581524998955e-01
4.645384057772778963e-01,1.713280881112460907e+00
5.682953363280451864e-01,1.813631083363884455e+00
-1.580111181646062235e-01,6.590102502071584212e-01
8.674888723172347049e-02,1.165972405027504655e+00
-7.855850309294876155e-02,8.367115554058975890e-01
-1.599135912040574592e-01,6.546004609401067098e-01
6.534132279263933363e-01,1.879877609423597828e+00
-2.069606309801947930e-01,5.432460352638900369e-01
3.525540061827627802e-01,1.580813685090010079e+00
-8.828309329109453873e-01,-1.545052321926300820e+00
-7.509740364100121468e-01,-1.065910076181970645e+00
-5.384860178555619381e-01,-3.669392271370644498e-01
2.060381942619951001e-01,1.369624651029246465e+00
-1.800774116128358582e-01,6.074173026011495669e-01
4.495987585285923238e-01,1.697058473386733102e+00
-5.250648431925035720e-01,-3.258227759417754998e-01
9.383935512418237757e-01,1.996204645471406192e+00
2.005639360230497825e-01,1.360901979613041490e+00
7.908558424802527576e-01,1.956258721375355059e+00
-7.456345076523476223e-01,-1.047239834306654238e+00
-5.075672453876429735e-01,-2.727589993656857059e-01
-4.424656092321632705e-02,9.095491200000354048e-01
1.712115191936729452e-01,1.313109654082740496e+00
3.264945378070145399e-01,1.546390392396213009e+00
-9.689497739080217276e-01,-1.876763212172449791e+00
6.470329507831280580e-01,1.875414262167134360e+00
5.074959422555835875e-01,1.757439753105284552e+00
9.657905987427193306e-01,1.998829716865618389e+00
-4.885463115651467181e-01,-2.157701216742028416e-01
3.597258928197315520e-01,1.590049067674510042e+00
3.735741912945775844e-01,1.607590706187757457e+00
6.068252897448944694e-03,1.012099682101670561e+00
-7.441238786373574055e-01,-1.041968104033019316e+00
-4.804295812225316542e-01,-1.916717449587204414e-01
9.964824725783238968e-01,1.999987627000837875e+00
8.929119655247230725e-01,1.988532152872221737e+00
4.942089520709134209e-01,1.744175415834796405e+00
3.700341601730690044e-01,1.603143040651149542e+00
7.798660012998026581e-01,1.951541022616261500e+00
-4.711057226487929128e-01,-1.641520472100272132e-01
-7.082373804901964665e-01,-9.180749481040082483e-01
-7.330812420982024680e-01,-1.003570591712648286e+00
-2.338230859224821323e-02,9.526886504604004102e-01
9.109343030103973504e-01,1.992067301619756314e+00
-2.718134538356054009e-02,9.448984836960184763e-01
5.902867373327131961e-01,1.832135042394526847e+00
6.274548815115066347e-01,1.861210134690394424e+00
-3.775109445324662527e-01,1.024635976932726789e-01
-2.046377348020311793e-01,5.488479278910312065e-01
-7.622581006205646492e-01,-1.105553613202800101e+00
3.889501374843156167e-01,1.626618065519563228e+00
9.566209541494945512e-01,1.998118258381099910e+00
-4.159012171019822457e-01,-4.776256590874661256e-03
4.929646602234289965e-01,1.742915164217657242e+00
1.253854187062781733e-01,1.235049334188407677e+00
-6.956632904653192728e-01,-8.752739946316736575e-01
6.878097508167138052e-01,1.902537248314877694e+00
-5.559559643011777741e-01,-4.209989628444080201e-01
-4.327853377808004165e-01,-5.287382415964234084e-02
-1.328267810622667522e-01,7.167034841081031393e-01
7.100150253047043947e-02,1.136961791699356406e+00
6.839535740403888120e-01,1.900114656638155930e+00
-1.020032141856641594e-01,7.855889159244652253e-01
-4.495815060260377471e-02,9.080624634891860669e-01
-7.746508001717629099e-01,-1.149385462550278403e+00
8.212135793407853157e-01,1.968035415787866338e+00
-3.761723346181511385e-01,1.061497054316274669e-01
-1.593951980815671021e-01,6.558027746654038204e-01
5.400883927155555320e-01,1.788481313485038804e+00
-3.797110407213242222e-01,9.639744411168041371e-02
-5.904794179424939227e-01,-5.296247788986943039e-01
1.017900589429598934e-01,1.193218901786308628e+00
1.008756544912956521e-01,1.191575411313543942e+00
-7.854717158860895498e-01,-1.187909248229216841e+00
7.290905137177481343e-01,1.926608050242286430e+00
-8.228657529147385130e-01,-1.322839553149416592e+00
8.651227846262352639e-01,1.981808136773019147e+00
8.865775506621944579e-01,1.987135347986213052e+00
8.271878720391629969e-01,1.970135968429647333e+00
7.137266273550089135e-01,1.918047556114462093e+00
4.928952238684016773e-01,1.742844746024521552e+00
5.965928928208281690e-01,1.837262705877332092e+00
-3.656032902298940179e-01,1.351276537132878319e-01
-7.914539943995075877e-01,-1.209307414049951124e+00
-2.316669768160759535e-01,4.829964582207478263e-01
-7.311390732679796667e-01,-9.968424909951194568e-01
6.257008508520391921e-01,1.859900146947112587e+00
-9.038262196888529054e-01,-1.624554274774748563e+00
9.948351808998290302e-01,1.999973324643662398e+00
-1.178448416721475933e-01,7.504229099469712505e-01
9.808600185988569642e-01,1.999633661111964056e+00
3.340803233144968853e-01,1.556550984203074917e+00
9.051259451042317217e-01,1.990998913707634710e+00
1.334087645185579873e-01,1.249019630586747809e+00
3.331294968854328076e-01,1.555283732075724012e+00
7.730270934949103889e-01,1.948483299712632011e+00
-4.721971412150232084e-01,-1.673644226016869907e-01
-6.757362977239571578e-01,-8.080921395095947979e-01
8.629488204800976892e-01,1.981216974192203661e+00
-2.466052506869154115e-03,9.950618135712950840e-01
-9.198803638091461732e-01,-1.685940611339939554e+00
-4.282218940010558139e-01,-3.981777850396311935e-02
-4.204357365797188884e-01,-1.763768175276855810e-02
-7.492035622402062334e-01,-1.059713102153827080e+00
8.860714023831592900e-01,1.987020274645060036e+00
-6.036147235394999644e-01,-5.715801815526668772e-01
6.378978048401662271e-02,1.123510424873834124e+00
-8.968548442980499580e-01,-1.598058300336979265e+00
3.430952458682123840e-01,1.568476143999055772e+00
8.754769160139195261e-01,1.984494001554595544e+00
6.315873247671377477e-02,1.122328439465362537e+00
2.813016315411271950e-01,1.483472655174554289e+00
6.863626701129783569e-01,1.901631625301339668e+00
4.463493654758148299e-01,1.693470974890967096e+00
-6.007764292206159151e-01,-5.624851763483056377e-01
-9.210440980337437633e-01,-1.690410426590279958e+00
9.583038496070990231e-01,1.998261431042412717e+00
1.210981956768095724e-01,1.227531618357440291e+00
5.541703740683001644e-01,1.801235944641600639e+00
-1.549982193560459631e-01,6.659791132843631001e-01
-2.332269855990798391e-01,4.791512019902069430e-01
-6.293251272108124628e-01,-6.547003701605302872e-01
7.120229670099496033e-01,1.917069228470247300e+00
6.585725234312738152e-01,1.883427278243911873e+00
-7.883301427065596556e-01,-1.198124699312864028e+00
-5.214835483438595709e-02,8.929838394192950446e-01
2.489595240567812340e-01,1.435938203494983467e+00
8.456779667299187953e-01,1.976184710047387938e+00
-3.460946470600576585e-01,1.880292011562588184e-01
6.886535251926684253e-02,1.132988268260930687e+00
-1.853147471645515409e-01,5.950289501542352921e-01
-5.893605009108917603e-01,-5.260668018557207448e-01
-1.040065803520768828e-01,7.811694705393131821e-01
-8.679567075757110839e-01,-1.489262261377090724e+00
7.658675211750112233e-01,1.945181982359266204e+00
6.422854782142766172e-01,1.872040320903611166e+00
-2.262965653599509075e-01,4.961967337863876226e-01
-1.498887673737494541e-01,6.777558226676790865e-01
1.571594120855945853e-02,1.031184891609048027e+00
5.719142923783835375e-01,1.816742626930099913e+00
9.720618693910003660e-01,1.999219460858074449e+00
-6.695201098541037066e-01,-7.872973972072585536e-01
7.507810453799967920e-01,1.937889912658112834e+00
-5.220382616021577160e-01,-3.166004697809182700e-01
7.664723278153422470e-01,1.945464826324015073e+00
-6.484716207452490000e-01,-7.174586844024680721e-01
1.088194750238871134e-01,1.205797271903299883e+00
4.289581397953228237e-01,1.673911193893981908e+00
4.350987259101073423e-01,1.680886550531615953e+00
9.440822882437638341e-02,1.179903543978996883e+00
9.902580642822691459e-01,1.999905094688471552e+00
2.704548566253404118e-01,1.467763883778447465e+00
6.264939787051717612e-01,1.860493252056507396e+00
-5.559469617442429623e-01,-4.209709477611406903e-01
-8.020233660677482668e-01,-1.247288211854137963e+00
3.906400794458559922e-01,1.628680487222247342e+00
1.004378703246791016e-01,1.190787974854001119e+00
-6.154444415566662219e-01,-6.096607437563291709e-01
-6.639637736283328096e-01,-7.687754399474415745e-01
8.654478930658320301e-01,1.981895730519576126e+00
-9.432976265232850821e-01,-1.776405665251033161e+00
-2.715597331134278480e-01,3.831358451245081564e-01
-9.864127651902605542e-01,-1.945835673710817115e+00
-4.288117559505311149e-01,-4.150303394244009292e-02
6.673417325882169404e-01,1.889338477122590731e+00
-4.620196753050722638e-01,-1.375015309791489393e-01
-4.058273770394356106e-01,2.364938596642054969e-02
-2.473614326780742001e-01,4.440894562673021739e-01
4.242425345856191132e-01,1.668503341019607955e+00
-5.630431417999248733e-01,-4.431038631277800510e-01
-8.570856869090714980e-02,8.212369038711417879e-01
-9.434777049141860328e-01,-1.777105589498511939e+00
-1.757850145469108671e-01,6.175295995669205507e-01
-8.824641939039106209e-01,-1.543671441330300098e+00
-3.522160998354726402e-01,1.715116193457431049e-01
-7.973654421134945824e-01,-1.230522532503837807e+00
9.481262904554190740e-01,1.997309118258084437e+00
-9.697958552717356184e-01,-1.880095711445708417e+00
2.071435704593278526e-01,1.371378682136017213e+00
-8.426011411828071562e-01,-1.395178965488183209e+00
-2.462960619229586090e-01,4.467461260353249308e-01
5.848959263639639250e-01,1.827688608050768382e+00
-4.601840629149016593e-01,-1.321374975906694782e-01
6.942034574813971126e-01,1.906488474583668324e+00
-7.229077594205501889e-02,8.501924918295855615e-01
-7.066364461426752897e-01,-9.126079593025006043e-01
-5.307755419231230398e-01,-3.432737597500310489e-01
-9.885312228639664411e-02,7.925218156414374215e-01
7.432724753340034241e-01,1.934090978078870204e+00
-7.295311860296551654e-01,-9.912781234491456761e-01
-6.090980294681036522e-01,-5.891964684381341133e-01
2.484383953829372160e-02,1.049070462713582952e+00
6.115549505677331243e-01,1.849110443571563733e+00
5.715669647604277870e-01,1.816445134315407550e+00
3.390978125127792620e-01,1.563208298574606525e+00
-6.678756154016274316e-01,-7.818090684513574473e-01
2.783956324494718526e-01,1.479287136732002184e+00
6.031846133203200289e-01,1.842537548894256139e+00
1.779537473355681243e-01,1.324239958480365020e+00
2.119419204177830363e-01,1.378964463205188284e+00
7.843563679016340995e-01,1.953497823935424593e+00
-9.132762824040685512e-01,-1.660626132809932987e+00
-7.884527681813970901e-01,-1.198563304015701991e+00
6.654298512381473518e-01,1.888062815557471907e+00
-3.621337795045229679e-01,1.445915667327236087e-01
1.640509546219661718e-01,1.301189193531554045e+00
-2.750966103248726480e-01,3.741286343380199053e-01
-3.064957710555591408e-01,2.930688002139399950e-01
4.575681518168972506e-01,1.705767690076663401e+00
-4.533778584636070086e-01,-1.123071994722604772e-01
2.784571947200453756e-02,1.054916054851095408e+00
6.088866410318505284e-01,1.847030340436651485e+00
9.629959362764712871e-01,1.998630699267945010e+00
-9.127120506774182296e-01,-1.658467388806614373e+00
-7.440445748967916550e-02,8.456550617263082215e-01
1.285481573326914262e-01,1.240571685911752375e+00
-6.262801727330815638e-01,-6.447872002247416745e-01
2.024128199019028518e-01,1.363854690143165627e+00
3.478832170235226506e-01,1.574743701360409975e+00
7.334671672542616427e-01,1.928960249068532251e+00
7.726572362919112980e-01,1.948315267789568095e+00
5.397956351131660835e-01,1.788211942539105870e+00
-1.471437344007806569e-01,6.840612526250312575e-01
2.550553306946792276e-01,1.445057439673586241e+00
1.163545076211098817e-01,1.219170643798468845e+00
-9.291014201736986777e-01,-1.721432289316181086e+00
-7.822002977847306582e-01,-1.176237901423982546e+00
7.482206913761846323e-01,1.936607179748913499e+00
